CLASE;TIEMPO
U_SALIENTES;25,068018
U_ENTRANTES;59,945076
U_SALIENTES;24,408623
U_SALIENTES;53,320717
U_ENTRANTES;46,904961
U_ENTRANTES;57,399704
U_SALIENTES;74,194618
U_SALIENTES;11,445005
U_SALIENTES;28,161207
U_ENTRANTES;65,804863
U_SALIENTES;62,941895
U_ENTRANTES;78,437447
U_ENTRANTES;45,571621
U_SALIENTES;30,639404
U_SALIENTES;34,766624
U_SALIENTES;43,209534
U_SALIENTES;22,899763
U_ENTRANTES;65,433060
U_SALIENTES;24,305119
U_SALIENTES;62,966843
U_SALIENTES;81,165688
U_SALIENTES;15,225325
U_SALIENTES;27,073252
U_ENTRANTES;72,618622
U_SALIENTES;24,335522
U_ENTRANTES;62,044609
U_ENTRANTES;65,585625
TRIPULACION;35,683994
U_SALIENTES;13,832906
U_ENTRANTES;59,769363
U_ENTRANTES;88,201340
U_SALIENTES;33,466030
U_ENTRANTES;65,321472
U_SALIENTES;50,802666
U_ENTRANTES;71,837334
U_SALIENTES;17,230202
U_SALIENTES;39,091618
U_ENTRANTES;43,272442
U_ENTRANTES;52,686054
U_ENTRANTES;69,518806
U_ENTRANTES;59,489620
U_ENTRANTES;53,078140
U_ENTRANTES;56,038536
U_ENTRANTES;36,671715
TRIPULACION;38,365746
U_ENTRANTES;62,514935
U_ENTRANTES;39,033543
U_SALIENTES;30,035555
U_ENTRANTES;48,033787
U_ENTRANTES;45,556641
U_SALIENTES;79,138763
TRIPULACION;25,733644
U_ENTRANTES;81,334579
U_ENTRANTES;52,334770
U_ENTRANTES;99,315063
U_SALIENTES;60,976562
U_SALIENTES;28,540964
U_SALIENTES;54,408737
U_ENTRANTES;105,217545
U_ENTRANTES;57,312893
U_ENTRANTES;49,646675
U_SALIENTES;20,660986
U_SALIENTES;54,865009
U_SALIENTES;35,202587
U_ENTRANTES;62,654285
U_SALIENTES;67,233070
U_SALIENTES;52,856125
U_SALIENTES;26,550283
U_SALIENTES;17,247868
U_SALIENTES;27,366217
U_ENTRANTES;51,705280
U_ENTRANTES;62,202526
U_SALIENTES;23,092167
U_ENTRANTES;99,682343
U_ENTRANTES;60,325283
U_ENTRANTES;92,792564
U_ENTRANTES;69,006973
U_SALIENTES;26,376905
U_ENTRANTES;63,517090
U_ENTRANTES;73,616943
U_ENTRANTES;63,557308
U_SALIENTES;27,103596
U_SALIENTES;33,921394
U_SALIENTES;19,465399
U_ENTRANTES;76,002289
U_ENTRANTES;54,171459
U_SALIENTES;65,215263
U_SALIENTES;32,544212
U_ENTRANTES;59,334793
U_ENTRANTES;64,532944
U_SALIENTES;25,636744
U_SALIENTES;12,894115
U_SALIENTES;23,043127
U_SALIENTES;54,206944
U_SALIENTES;26,090048
U_ENTRANTES;43,443539
U_ENTRANTES;66,694527
U_SALIENTES;67,268753
U_ENTRANTES;79,036919
U_ENTRANTES;43,738873
U_SALIENTES;37,065392
U_ENTRANTES;54,000813
U_SALIENTES;58,434078
U_ENTRANTES;49,455711
U_SALIENTES;12,834063
U_ENTRANTES;63,808155
U_ENTRANTES;78,334160
U_SALIENTES;28,018711
U_SALIENTES;33,532627
U_SALIENTES;34,406380
U_SALIENTES;26,690968
U_SALIENTES;38,597847
U_ENTRANTES;54,567715
U_ENTRANTES;51,180031
U_ENTRANTES;47,568321
U_SALIENTES;24,211706
U_ENTRANTES;65,833527
U_ENTRANTES;47,690136
U_ENTRANTES;51,436527
U_SALIENTES;29,616478
U_ENTRANTES;66,453873
U_SALIENTES;25,899197
U_SALIENTES;17,422228
U_SALIENTES;38,361492
U_ENTRANTES;60,691715
U_ENTRANTES;47,086281
U_SALIENTES;29,202326
U_ENTRANTES;53,582737
U_ENTRANTES;90,101768
U_SALIENTES;38,758976
U_ENTRANTES;47,210770
U_ENTRANTES;63,915329
U_ENTRANTES;45,149082
U_SALIENTES;41,545338
U_ENTRANTES;54,611515
U_ENTRANTES;70,885887
U_SALIENTES;39,545174
U_SALIENTES;11,268764
U_SALIENTES;26,223104
U_SALIENTES;39,306892
U_ENTRANTES;58,364788
U_SALIENTES;33,264263
U_SALIENTES;23,913469
U_SALIENTES;36,205097
U_ENTRANTES;80,764160
U_ENTRANTES;105,770821
U_SALIENTES;18,603010
U_ENTRANTES;47,355446
U_ENTRANTES;90,105705
U_ENTRANTES;63,490150
U_SALIENTES;26,183058
U_SALIENTES;13,499194
U_ENTRANTES;47,982754
U_ENTRANTES;48,603031
U_SALIENTES;20,040457
U_SALIENTES;20,431845
U_ENTRANTES;62,343102
U_SALIENTES;33,810966
U_ENTRANTES;79,492142
U_ENTRANTES;58,364277
U_ENTRANTES;35,329941
OPERARIOS;59,050587
U_SALIENTES;19,063812
U_SALIENTES;20,041512
U_ENTRANTES;61,084785
U_SALIENTES;33,182583
U_ENTRANTES;68,538361
U_ENTRANTES;78,286049
U_ENTRANTES;56,095840
